Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
146,0,0.01000000,0.01900000,0.99900000,-0.08000000,-0.07000000,0.03000000,-0.02077868,0.07919341,-0.04085813,1.39000000,-0.67000000,0.00000000
147,0,0.01300000,0.02500000,0.99800000,0.16000000,-0.01000000,0.02000000,-0.02062800,0.07918399,-0.04083930,1.39000000,-0.67000000,0.00000000
148,0,0.01200000,0.02500000,1.00100000,-0.09000000,0.11000000,-0.08000000,-0.02070969,0.07928383,-0.04091191,1.39000000,-0.67000000,0.00000000
149,0,0.00700000,0.02500000,1.00000000,0.16000000,0.14000000,-0.03000000,-0.02054062,0.07943177,-0.04094361,1.39000000,-0.67000000,0.00000000
150,0,0.01700000,0.02200000,1.00000000,0.14000000,0.14000000,-0.06000000,-0.02039025,0.07958214,-0.04100806,1.39000000,-0.67000000,0.00000000
151,0,0.01300000,0.02500000,1.00500000,-0.00000000,-0.11000000,0.04000000,-0.02039025,0.07948059,-0.04097113,1.39000000,-0.66000000,0.00000000
152,0,0.01100000,0.02600000,1.00100000,0.01000000,-0.16000000,0.08000000,-0.01983958,0.07066993,-0.03656580,1.39000000,-0.66000000,0.00000000
153,0,0.01200000,0.02200000,1.00100000,0.16000000,0.03000000,-0.03000000,-0.01968688,0.07069857,-0.03659443,1.39000000,-0.66000000,0.00000000
154,0,0.01700000,0.02700000,0.99800000,0.09000000,-0.05000000,0.07000000,-0.01960324,0.07065210,-0.03652938,1.39000000,-0.66000000,0.00000000
155,0,0.01500000,0.02500000,1.00200000,-0.13000000,-0.14000000,-0.05000000,-0.01972185,0.07052436,-0.03657500,1.39000000,-0.66000000,0.00000000
156,0,0.01100000,0.02700000,0.99700000,-0.13000000,0.03000000,0.06000000,-0.01983886,0.07055136,-0.03652100,1.39000000,-0.67000000,0.00000000
157,0,0.01000000,0.02500000,0.99900000,0.01000000,0.02000000,-0.20000000,-0.01982983,0.07056941,-0.03670153,1.39000000,-0.67000000,0.00000000
158,0,0.01200000,0.02300000,0.99900000,0.35000000,0.29000000,-0.06000000,-0.00041258,0.08665799,-0.04003020,1.39000000,-0.66000000,0.00000000
159,0,0.01400000,0.02500000,0.99900000,0.22000000,0.14000000,-0.05000000,-0.00020083,0.08679274,-0.04007833,1.39000000,-0.66000000,0.00000000
160,0,0.00900000,0.02000000,0.99500000,-0.14000000,0.00000000,0.04000000,-0.00032977,0.08679274,-0.04004148,1.39000000,-0.67000000,0.00000000
161,0,0.01200000,0.02300000,1.00200000,-0.17000000,-0.17000000,0.13000000,-0.00048294,0.08663957,-0.03992436,1.39000000,-0.67000000,0.00000000
162,0,0.01100000,0.02200000,0.99900000,0.20000000,0.02000000,0.07000000,-0.00030313,0.08665756,-0.03986142,1.39000000,-0.67000000,0.00000000
163,0,0.01100000,0.02200000,1.00300000,-0.14000000,-0.18000000,0.07000000,-0.00042933,0.08649529,-0.03979832,1.39000000,-0.67000000,0.00000000
164,0,0.00900000,0.02100000,0.99400000,0.17000000,0.08000000,-0.45000000,0.00913538,0.09099633,-0.06511666,1.39000000,-0.67000000,0.00000000
165,0,0.01100000,0.02100000,1.00000000,0.09000000,0.04000000,0.06000000,0.00922316,0.09103534,-0.06505813,1.39000000,-0.67000000,0.00000000
166,0,0.01000000,0.02300000,0.99700000,-0.27000000,-0.05000000,-0.01000000,0.00897783,0.09098991,-0.06506722,1.39000000,-0.66000000,0.00000000
