Timestamp,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,ROLL,PITCH,HEADING
0.23011994361877441,0.0002819111347198486,-0.002155411720275879,0.2299864633083343,-0.58,-0.12,-0.0
0.23101568222045898,0.0002845983505249023,-0.002162577629089356,0.23088488912582392,-0.58,-0.12,-0.0
0.23191285133361816,0.0002845983505249023,-0.0021706521511077885,0.23178116106986993,-0.58,-0.12,-0.0
0.2882506847381592,0.00011558485031127924,-0.0026776926517486574,0.28794998097419733,-0.58,-0.12,-0.0
0.28917860984802246,0.00011651277542114252,-0.0026823322772979736,0.28887697815895075,-0.58,-0.12,-0.0
0.2900662422180176,0.00011917567253112787,-0.002692983865737915,0.28976372289657587,-0.58,-0.12,-0.01
0.2909576892852783,0.00012095856666564936,-0.0027010068893432615,0.2906551699638366,-0.57,-0.12,-0.01
0.2918555736541748,0.00012095856666564936,-0.002703700542449951,0.29155485010147086,-0.57,-0.12,-0.01
0.2927577495574951,0.00012276291847228998,-0.002710917949676514,0.29245612382888786,-0.57,-0.12,-0.01
0.3482177257537842,6.730294227600092e-05,-0.0034318976402282716,0.3478051800727843,-0.57,-0.12,-0.01
0.34914660453796387,6.544518470764155e-05,-0.003443044185638428,0.348734058856964,-0.58,-0.12,-0.01
0.3500328063964844,6.190037727355952e-05,-0.0034527924060821537,0.3496184883117675,-0.57,-0.12,-0.01
0.3509185314178467,6.455755233764643e-05,-0.0034616496562957766,0.3505086419582366,-0.57,-0.11,-0.01
0.3518052101135254,6.810426712036127e-05,-0.0034714031219482424,0.3513970940113067,-0.57,-0.12,-0.01
